RefID,Database,Reference,LatDec,LongDec,Site ,SiteID,Country,ID,Ecosystem,SiteDescrip,Class,ShoulderSeason,Seas,Year.P,Years,SampleDays,Month.Numbers,SampMonths,Meth,Coll,Occ,GrowSL,CH4An,log.CH4,CH4.Pos,CH4Av,CH4Md,CH4Mx,NEPPer,ERPer,GEPPer,MAAT,MAP,TPer,AveGridTemp,TSoilA,TsoilB,TSoilDepth,WTAv,WTFit,WTMax,WTMin,WTFluc,SoilMoist,SoilMostD,Org,AL,Thaw,PfReg,PfConA,PfTh,pH,Sedge,Sphag,Moss,Trees,Shrubs,Annual.Temp,TotalID,CD_Pcp_An,BIOME
24,Olefeldt,"Galchenko et al., 2001, Microbiology",64.83,77.58333333,"Tarko-Sale, Tuymen Oblast, Russia",Tarko,Russia,-,Water logged soils,Dwarf shrub tundra or bog,PermBog,-,S,2001,1995,-,3,JuJA,E,4,1,-,-,0.977723605,9.5,-0.5,-,-,-,-,-,-,-,-,10.92666667,-,-,-,-,-25,-,-,-,-,-,-,-,-,D,-,-,-,D,D,A,A,-,-4.06,TarkoPermBog,548.975,6
24,Olefeldt,"Galchenko et al., 2001, Microbiology",64.83,77.58333333,"Tarko-Sale, Tuymen Oblast, Russia",Tarko,Russia,-,Dry Bogs,Dry peatlands,PermBog,-,S,2001,1995,-,3,JuJA,E,3,1,-,-,1.758154622,57.3,47.3,-,-,-,-,-,-,-,-,10.92666667,-,-,-,-,-,-,-,-,-,-,-,-,-,D,-,-,-,D,D,A,A,-,-4.06,TarkoPermBog,548.975,6
24,Olefeldt,"Galchenko et al., 2001, Microbiology",64.83,77.58333333,"Tarko-Sale, Tuymen Oblast, Russia",Tarko,Russia,-,Bogs,Sphagnum/Sedge,Bog,-,S,2001,1995,-,3,JuJA,E,3,1,-,-,1.960946196,91.4,81.4,-,-,-,-,-,-,-,-,10.92666667,-,-,-,-,-,-,-,-,-,-,-,-,-,D,-,-,-,D,D,A,A,-,-4.06,TarkoBog,548.975,6
25,Olefeldt,"Glagolev et al., 2010, Tomsk State Pedagogical University Bulletin",67.3,79.53333333,"Taz, Tyumen Oblast, Russia",Taz,Russia,Taz.Mez,Tundra,Mesotrophic fen,PermWet,-,S,2010,2009,-,3,JuJA,C,7,6,-,-,2.166430114,146.7,136.7,-,177.6,-,-,-,-,-,18,9.486666667,6.7,6.7,15,10,10,-,-,-,-,-,-,-,-,C,-,-,-,D,D,A,A,A,-5.82,TazPermWet,637.44,11
26,Kuhn,Hanis et al. 2013 Biogeosciences,58.67,-93.83,"Churchill, Manitoba, Canada",Churchill,Canada,Eutrophic fen ,Forest-Tundra Ecotone,Eutrophic palsa fen ,Fen,Y,S,2013,2010,118,2,JuJ,E,-,-,90,6.7,1.128915978,13.456,3.456,-,-,-,-,-,4.125,314.025,12,12.755,9,-,5,-2,-2,0,-6,6,-,-,40,150,-,C,P,N,-,D,P,P,A,P,-6.15,ChurchillFen,420.555,6
26,Kuhn,Hanis et al. 2013 Biogeosciences,58.67,-93.83,"Churchill, Manitoba, Canada",Churchill,Canada,Eutrophic fen ,Forest-Tundra Ecotone,Eutrophic palsa fen ,Fen,Y,S,2013,2009,117,2,JuJ,E,-,-,90,6.7,1.155943018,14.32,4.32,-,152,-,-,-,4.125,314.025,12,12.755,12,-,5,-15,-15,0,-6,6,-,-,40,150,-,C,P,N,-,D,P,P,A,P,-6.15,ChurchillFen,420.555,6
26,Kuhn,Hanis et al. 2013 Biogeosciences,58.67,-93.83,"Churchill, Manitoba, Canada",Churchill,Canada,Eutrophic fen ,Forest-Tundra Ecotone,Eutrophic palsa fen ,Fen,Y,S,2013,2011,119,2,JuJ,E,-,-,90,6.7,1.181386195,15.184,5.184,-,-,-,-,-,4.125,314.025,12,12.755,15,-,5,-10,-10,0,-6,6,-,-,40,150,-,C,P,N,-,D,P,P,A,P,-6.15,ChurchillFen,420.555,6
26,Kuhn,Hanis et al. 2013 Biogeosciences,58.67,-93.83,"Churchill, Manitoba, Canada",Churchill,Canada,Eutrophic fen ,Forest-Tundra Ecotone,Eutrophic palsa fen ,Fen,Y,S,2013,2012,120,2,JuJ,E,-,-,90,6.7,1.249834042,17.776,7.776,-,-,-,-,-,4.125,314.025,12,12.755,14,-,5,-6,-6,0,-6,6,-,-,40,150,-,C,P,N,-,D,P,P,A,P,-6.15,ChurchillFen,420.555,6
27,Olefeldt,"Hargreaves et al., 2001, Theor Appl Climatol.",69.13,27.26666667,"Kaamanen, Finland",Kaamanen,Finland,-,Aapa mire,"Carpet, pool and hummock mosaic",-,-,F,2001,1995 - 1998,-,2,MJu ,E,-,-,-,5.5,1.309630167,20.4,10.4,-,-,-,-,-,0.5,-,-,12.105,1,1,10,2,2,-,-,-,-,-,100,-,-,S,A,N,-,D,P,A,A,P,-0.66,Kaamanen-,478.035,6
27,Olefeldt,"Hargreaves et al., 2001, Theor Appl Climatol.",69.13,27.26666667,"Kaamanen, Finland",Kaamanen,Finland,-,Aapa mire,"Carpet, pool and hummock mosaic",Bog,-,F,2001,1998,-,2,MJu ,E,-,-,-,-,1.499687083,31.6,21.6,-,-,-,-,-,0.5,-,5,12.105,0.5,0.5,10,5,5,-,-,-,-,-,100,-,-,S,A,N,-,D,P,A,A,P,-0.66,KaamanenBog,478.035,6
27,Olefeldt,"Hargreaves et al., 2001, Theor Appl Climatol.",69.13,27.26666667,"Kaamanen, Finland",Kaamanen,Finland,-,Aapa mire,"Carpet, pool and hummock mosaic",Bog,-,T ,2001,1997,-,2,MJu ,E,-,-,-,-,1.683047038,48.2,38.2,-,121,-,-,-,0.5,-,5,12.105,12.4,12.4,10,-2,-2,-,-,-,-,-,100,-,-,S,A,N,-,D,P,A,A,P,-0.66,KaamanenBog,478.035,6
27,Olefeldt,"Hargreaves et al., 2001, Theor Appl Climatol.",69.13,27.26666667,"Kaamanen, Finland",Kaamanen,Finland,-,Aapa mire,"Carpet, pool and hummock mosaic",Bog,-,S,2001,1995,-,2,MJu ,E,-,-,-,-,-,-,-,-,95,-,-,-,0.5,-,-,12.105,-,-,10,-,-,-,-,-,-,-,100,-,-,S,A,N,-,D,P,A,A,P,-0.66,KaamanenBog,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,birch forest,Aapa mire,birch forest,Boreal,N,S,2009,2008,61,3,JuJA,C,10,6,-,-,0.937517892,8.66,-1.34,-,-0.41472,-,-,-,-2,-,-,10.54333333,-,-,-,-,-25,-,-,-,-,-,-,-,-,N,A,-,-,A,A,-,D,P,-0.66,NorthernBoreal,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,heath,Aapa mire, forest heath,Boreal,N,S,2009,2008,61,3,JuJA,C,10,6,-,-,0.996949248,9.93,-0.07,-,0.96768,-,-,-,-2,-,-,10.54333333,-,-,-,-,-25,-,-,-,-,-,-,-,-,N,A,-,-,A,A,-,-,D,-0.66,NorthernBoreal,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,mire edge hummock,Aapa mire,interhummocks,Bog,N,S,2009,2008,61,3,JuJA,C,6,6,-,-,1.025305865,10.6,0.6,-,2.21184,-,-,-,-2,-,-,10.54333333,-,-,-,-,-,-,-,-,-,-,-,-,-,N,A,-,-,-,P,D,-,P,-0.66,NorthernBog,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,mire edge interhummocks sphagnum,Aapa mire,interhummocks,Bog,N,S,2009,2008,61,3,JuJA,C,4,6,-,-,1.055378331,11.36,1.36,-,2.0736,-,-,-,-2,-,-,10.54333333,-,-,-,-,-,-,-,-,-,-,-,-,-,N,A,-,-,-,D,P,-,P,-0.66,NorthernBog,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,Mire: sphagnum,Aapa mire,hummocks,Bog,N,S,2009,2008,61,3,JuJA,C,10,6,-,-,1.51600623,32.81,22.81,-,44.2368,-,-,-,-2,-,-,10.54333333,-,-,-,-,-,-,-,-,-,-,-,-,-,N,A,-,-,P,D,-,-,P,-0.66,NorthernBog,478.035,6
28,Kuhn,"Hartley et al., Global Change Biology",69.49,27.230278,Northern Finland,Northern,Finland,Mire:lawn,Aapa mire,Graminoid lawns,Bog,N,S,2009,2008,61,3,JuJA,C,10,6,-,-,1.984077034,96.4,86.4,-,145.152,-,-,-,-2,-,-,10.54333333,-,-,-,-,-,-,-,-,-,-,-,-,-,N,A,-,-,D,P,-,-,-,-0.66,NorthernBog,478.035,6
29,Olefeldt,"Heikkinen et al., 2002, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,HCK,Flat subarctic tundra,Hummock,PermBog,-,S,2002,1999,-,3,JuJA,C,7,11,-,0.4,1.204119983,16,6,-,-,0.01,2.56,2.59,-5.9,548,10,9.68,-,3.2,20,-15,-15,-,-,-,-,-,-,44,-,D,P,N,-,A,D,P,A,D,-5,LekVorkutaKomiPermBog,452.604,11
29,Olefeldt,"Heikkinen et al., 2002, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,IL,Flat subarctic tundra,Intermediate Lawn,PermWet,-,S,2002,1999,-,3,JuJA,C,6,11,-,1.33,1.477121255,30,20,-,-,0.47,1.77,2.25,-5.9,548,10,9.68,4.2,4.2,20,-5,-5,-,-,-,-,-,-,50,-,D,P,N,-,P,D,P,A,A,-5,LekVorkutaKomiPermWet,452.604,11
29,Olefeldt,"Heikkinen et al., 2002, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,WL,Flat subarctic tundra,Wet Lawn,PermWet,-,S,2002,1999,-,3,JuJA,C,6,11,-,11.47,1.838849091,69,59,-,-,0.62,1.73,2.41,-5.9,548,10,9.68,4.3,4.3,20,-4,-4,-,-,-,-,-,-,49,-,D,P,N,-,P,D,A,A,A,-5,LekVorkutaKomiPermWet,452.604,11
29,Olefeldt,"Heikkinen et al., 2002, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,IF,Flat subarctic tundra,Intermediate Flark,PermWet,-,S,2002,1999,-,3,JuJA,C,5,11,-,9.87,1.930439595,85.2,75.2,-,-,0.67,1.05,1.79,-5.9,548,10,9.68,5.1,5.1,20,-2,-2,-,-,-,-,-,-,54,-,D,P,N,-,D,D,A,A,A,-5,LekVorkutaKomiPermWet,452.604,11
29,Olefeldt,"Heikkinen et al., 2002, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,WF,Flat subarctic tundra,Wet flarks,PermWet,-,S,2002,1999,-,3,JuJA,C,5,11,-,20.67,1.955206538,90.2,80.2,-,-,0.34,0.51,0.93,-5.9,548,10,9.68,5.5,5.5,20,4,4,-,-,-,-,-,-,56,-,D,P,N,-,P,D,A,A,A,-5,LekVorkutaKomiPermWet,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,PPL,Flat subarctic tundra,Peat plateau lichen,PermBog,-,S,2004,2001,-,3,JuJA,C,2,14,-,-0.2,0.903089987,8,-2,-,-,-0.34,1.25,0.91,-5.9,548,10,9.68,-,5.3,20,-,-25,-,-,-,-,-,-,52,-,D,P,N,-,A,A,A,A,P,-5,LekVorkutaKomiPermBog,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,PPC,Flat subarctic tundra,Peat plateau crack succsssion,PermBog,-,S,2004,2001,-,3,JuJA,C,8,14,-,0,1,10,0,-,-,-1.18,2.51,1.33,-5.9,548,10,9.68,-,4.2,20,-,-,-,-,-,-,-,-,55,-,D,P,N,-,A,A,A,A,P,-5,LekVorkutaKomiPermBog,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,TTSS,Flat subarctic tundra,"Lek Vorkuta river bank, tundra heath with shrubby tundra peat",UpTundra,-,S,2004,2001,-,3,JuJA,C,3,14,-,0,1,10,0,-,-,-0.91,3.08,2.17,-5.9,548,10,9.68,5.7,5.7,20 cm,-,-,-,-,-,-,-,-,140,-,D,P,N,-,A,A,P,A,D,-5,LekVorkutaKomiUpTundra,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,TTSL,Flat subarctic tundra,"Lek Vorkuta river bank tundra heath, thin humus",UpTundra,-,S,2004,2001,-,3,JuJA,C,3,14,-,0,1,10,0,-,-,-0.71,1.49,0.78,-5.9,548,10,9.68,5.8,5.8,20 cm,-,-,-,-,-,-,-,-,136,-,D,P,N,-,A,A,P,A,D,-5,LekVorkutaKomiUpTundra,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,PPS,Flat subarctic tundra,Peat plateau Sphagnum,PermBog,-,S,2004,2001,-,3,JuJA,C,2,14,-,0.4,1.146128036,14,4,-,-,-0.28,2.32,2.04,-5.9,548,10,9.68,-,6.2,20,-4,-4,-,-,-,-,-,-,66,-,D,P,N,-,A,D,A,A,P,-5,LekVorkutaKomiPermBog,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,HCK,Flat subarctic tundra,Hummock,PermBog,-,S,2004,2001,-,3,JuJA,C,2,14,-,0.5,1.176091259,15,5,-,-,-1.23,3.17,1.94,-5.9,548,10,9.68,-,5.3,20,-20,-20,-,-,-,-,-,-,48,-,D,P,N,-,A,D,P,A,D,-5,LekVorkutaKomiPermBog,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,PPF,Flat subarctic tundra,Peat plateau wet depression,PermBog,-,S,2004,2001,-,3,JuJA,C,2,14,-,2.6,1.556302501,36,26,-,-,1.09,0.85,1.94,-5.9,548,10,9.68,-,7.6,20,-1,-1,-,-,-,-,-,-,86,-,D,P,N,-,D,D,-,-,-,-5,LekVorkutaKomiPermBog,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,LM,Flat subarctic tundra,Thermokarst lake littoral zone,Marshes,-,S,2004,2001,-,3,JuJA,C,2,14,-,5.4,1.806179974,64,54,-,-,0,3.25,3.25,-5.9,548,10,9.68,8.8,8.8,20,-10,-10,-,-,-,-,-,-,-,-,D,A,N,-,D,A,P,A,P,-5,LekVorkutaKomiMarsh ,452.604,11
30,Olefeldt,"Heikkinen et al., 2004, Global Biogeochemical Cycles",67.38,63.36666667,"Lek Vorkuta, Komi Republic, Russia",LekVorkutaKomi,Russia,IF,Flat subarctic tundra,Wetland Intermediate flark,PermWet,-,S,2004,2001,-,3,JuJA,C,3,14,-,13.6,2.164352856,146,136,-,-,1.24,0.93,2.17,-5.9,548,10,9.68,7.1,7.1,20,-4,-4,-,-,-,-,-,-,60,-,D,P,N,-,D,D,-,-,-,-5,LekVorkutaKomiPermWet,452.604,11
31,Kuhn,Helbig et al. 2017 GCB,61.4,-121.3,"Scotty Creek, NWT, Canada",Scotty,Canada,Collapse Scar,Boreal Forest,Collapse Scar,Bog,Y,S ,2017,2014-2016,120,3,JuJA,E,-,-,-,13,2.089551883,122.9,112.9,-,-,-,-,-,-,-,-,13.41333333,16,16,35,-11,-11,-8,-20,4,-,-,300,-,-,S,A,Y,-,P,P,P,A,P,-2.32,ScottyBog,384.448,6
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,F,Treeless subarctic tundra,Polygonal bog,PermBog,-,T,2002,1995 - 1996,-,1,A,C,2,17,-,-,1.008600172,10.2,0.2,-,-,-,-,-,-9.3,350,13,4.81,-,-,-,-,-,-,-,-,-,-,30,150,-,C,P,N,-,P,A,A,A,D,-5.94,YamalPermBog,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,F,Treeless subarctic tundra,Polygonal bog,PermBog,-,S,2002,1995 - 1996,-,1,A,C,2,10,-,-,1.155336037,14.3,4.3,-,-,-,-,-,-9.3,350,13,4.81,-,-,-,-20,-20,-20,-20,0,-,-,30,150,-,C,P,N,-,P,A,A,A,D,-5.94,YamalPermBog,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,G,Treeless subarctic tundra,River swamp mire,-,-,T,2002,1995 - 1996,-,1,A,C,2,40,-,-,1.428134794,26.8,16.8,-,-,-,-,-,-9.3,350,13,4.81,-,-,-,-,-,-,-,-,-,-,20,-,-,C,P,N,-,D,A,A,A,A,-5.94,Yamal-,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,B,Treeless subarctic tundra,Lake terrestrialization fen,Fen,-,T,2002,1995 - 1996,-,1,A,C,2,36,-,-,1.5289167,33.8,23.8,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,-,-,-,-,-,-,-,40,80,-,C,P,N,-,D,A,D,A,A,-5.94,Yamal-,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,E,Treeless subarctic tundra,Lake terrestrialization fen,PermWet,-,S,2015,1995 - 1996,-,1,A,C,2,8,-,-,1.672097858,47,37,-,-,-,-,-,-9.3,350,18,4.81,-,-,-,-4,-4,0,-8,8,-,-,20,55,-,C,P,N,-,A,D,D,A,D,-5.94,YamalPermWet,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,C,Treeless subarctic tundra,River swamp,-,-,T,2002,1995 - 1996,-,1,A,C,2,30,-,-,1.699837726,50.1,40.1,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,-,-,-,-,-,-,-,25,70,-,C,P,N,-,D,A,D,A,P,-5.94,Yamal-,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,A,Treeless subarctic tundra,Lake terrestrialization fen,PermWet,-,S,2002,1995 - 1996,-,1,A,C,2,40,-,-,1.781036939,60.4,50.4,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,-1,-1,2,-5,7,-,-,35,70,-,C,P,N,-,D,D,A,A,A,-5.94,YamalPermWet,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,A,Treeless subarctic tundra,Lake terrestrialization fen,PermWet,-,T,2002,1995 - 1996,-,1,A,C,2,26,-,-,1.820857989,66.2,56.2,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,-,-,-,-,-,-,-,35,70,-,C,P,N,-,D,D,A,A,A,-5.94,YamalPermWet,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,B,Treeless subarctic tundra,Lake terrestrialization fen,PermWet,-,S,2002,1995 - 1996,-,1,A,C,2,40,-,-,1.841984805,69.5,59.5,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,4,4,6,1,5,-,-,40,80,-,C,P,N,-,D,A,D,A,A,-5.94,YamalPermWet,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,C,Treeless subarctic tundra,River swamp,-,-,S,2002,1995 - 1996,-,1,A,C,2,40,-,-,2.216429831,164.6,154.6,-,-,-,-,-,-9.3,350,18.5,4.81,-,-,-,2,2,4,0,4,-,-,25,70,-,C,P,N,-,D,A,D,A,P,-5.94,Yamal-,291.023,11
32,Olefeldt,"Heyer et al., 2002, Tellus",68.13,71.7,"Yamal Peninsula, Tyumen Oblast, Russia",Yamal,Russia,D,Treeless subarctic tundra,Lake terrestrialization fen,PermWet,-,S,2002,1995 - 1996,-,1,A,C,2,10,-,-,2.312600439,205.4,195.4,-,-,-,-,-,-9.3,350,22,4.81,-,-,-,7,7,10,5,5,-,-,-,150,-,C,P,N,-,D,A,A,A,A,-5.94,YamalPermWet,291.023,11
33,Kuhn,Iwata et al. 2015 AFM,64.87,-147.85,"Fairbanks, Alaska",Fairbanks,USA,Black spruce forest,-,Poorly drained black spruce forest,PermBog,Y,TS,2008,2011-2013,-,2,JA,E,-,-,-,0.05,1.217483944,16.5,6.5,-,8,-,-,-,-,263,16,10.5,-,12,15,-,-,65,1,64,-,-,-,-,-,C,A,N,-,D,A,A,A,-,-2.21,FairbanksPermBog,281.827,6
34,Olefeldt,"Jackowicz-Korczynski et al., 2008, JGR",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,Mainly Eriophorum area/Shallow lake,Marshes,-,T,2008,2006 - 2007,-,2,MJu ,E,-,-,-,-,1.788168371,61.4,51.4,-,-,-,-,-,-0.5,310,-,7.553333333,-,-,-,0,0,5,-5,10,-,-,100,-,-,D,A,Y,-,D,A,A,A,A,-2.86,StordalenMarsh ,693.159,11
34,Olefeldt,"Jackowicz-Korczynski et al., 2008, JGR",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,Mainly Eriophorum area/Shallow lake,Marshes,-,F,2008,2006 - 2007,-,3,JuJA,E,-,-,-,-,2.027349608,106.5,96.5,-,-,-,-,-,-0.5,310,-,7.553333333,-,-,-,0,0,5,-5,10,-,-,100,-,-,D,A,Y,-,D,A,A,A,A,-2.86,StordalenMarsh ,693.159,11
34,Olefeldt,"Jackowicz-Korczynski et al., 2008, JGR",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,Mainly Eriophorum area/Shallow lake,Marshes,-,S,2008,2006 - 2007,-,1,SO,E,-,-,-,26,2.255272505,180,170,-,-,-,-,-,-0.5,310,-,7.553333333,-,-,-,0,0,5,-5,10,-,-,100,-,-,D,A,Y,-,D,A,A,A,A,-2.86,StordalenMarsh ,693.159,11
35,Kuhn,Jammet et al. 2017 Biogeosciences,68.33,19.05,"Abisko, Sweden",Stordalen,Sweden,Fen,Boreal Forest,"permafrost free, water-saturated fen",Fen,Y,SF,2017,2012,-,2,JuA,E,-,-,136,14.8,2.278753601,190,180,165,450,-,-,-,0.3,-,10,5.406,9,-,10,5,5,-,-,-,-,-,-,-,-,D,A,-,-,D,P,P,A,P,-2.86,StordalenFen,693.159,11
36,Kuhn,"Johnston et al., 2014 Environ. Res. Lett. ",63.58,-157.72,"Innoko Flats, Alaska",Innoko,USA,Frozen Plateau,Peatland,Frozen Plateau,PermBog,Y,TSF,2014,2011,-,1,J ,C,3,6,-,-,0.95568775,9.03,-0.97,-,-,-1.032,1.659,-,-,445,-,11.99,-,7,25,-40,-25,-,-,-,-,-,250,-,-,D,A,Y,4.3,-,D,A,A,A,-3.01,InnokoPermBog,389.471,6
36,Kuhn,"Johnston et al., 2014 Environ. Res. Lett. ",63.58,-157.72,"Innoko Flats, Alaska",Innoko,USA,Young Bog ,Peatland,Young Bog ,Bog,Y,TSF,2014,2011,-,1,J ,C,3,3,-,-,1.055760465,11.37,1.37,-,-,-0.652,0.548,-,-,445,-,11.99,-,6,25,-5,-5,-,-,-,-,-,250,-,-,D,A,Y,4.3,-,D,A,A,A,-3.01,InnokoBog,389.471,6
36,Kuhn,"Johnston et al., 2014 Environ. Res. Lett. ",63.58,-157.72,"Innoko Flats, Alaska",Innoko,USA,Old Bog,Peatland,Old Bog,Bog,Y,TSF,2014,2011,-,1,J ,C,3,3,-,-,1.218797998,16.55,6.55,-,-,-0.206,1.553,-,-,445,-,11.99,-,12,25,-15,-15,-,-,-,-,-,250,-,-,D,A,Y,4.3,-,D,A,A,A,-3.01,InnokoBog,389.471,6
36,Kuhn,"Johnston et al., 2014 Environ. Res. Lett. ",63.58,-157.72,"Innoko Flats, Alaska",Innoko,USA,Fen,Peatland,Fen,Fen,Y,TSF,2014,2011,-,1,J ,C,3,3,-,-,1.681241237,48,38,-,-,-0.874,0.508,-,-,445,-,11.99,-,12,25,-2,-2,-,-,-,-,-,250,-,-,D,A,Y,4.3,-,D,A,A,A,-3.01,InnokoFen,389.471,6
36,Kuhn,"Johnston et al., 2014 Environ. Res. Lett. ",63.58,-157.72,"Innoko Flats, Alaska",Innoko,USA,Intermediate Bog,Peatland,Intermediate Bog,Bog,Y,TSF,2014,2011,-,1,J ,C,3,3,-,-,2.124830149,133.3,123.3,-,-,-1.513,1.811,-,-,445,-,11.99,-,12,25,-2,-2,-,-,-,-,-,250,-,-,D,A,Y,4.3,-,D,A,A,A,-3.01,InnokoBog,389.471,6
37,Kuhn,"Jorgensen et al., 2014, nature geoscience",74.5,-20.5,"Zackenberg Valley, Greenland",Zackenberg,Greenland,Dry Tundra,Upland Tundra,Dry Tundra/Rock,UpTundra,Y,SF,2014,2012,-,3,JuJA,C,-,-,90,-0.2151,0.833147112,6.81,-3.19,-,-,-,-,-,-10,150,-,1.92,15,-,5,-,-25,-,-,-,15,5,10,70,-,C,P,-,-,A,A,A,A,A,-9.66,ZackenbergUpTundra,285.012,11
37,Kuhn,"Jorgensen et al., 2014, nature geoscience",74.5,-20.5,"Zackenberg Valley, Greenland",Zackenberg,Greenland,Moist Tundra,Upland Tundra,Moist Tundra,UpTundra,Y,SF,2014,2012,-,3,JuJA,C,-,-,90,-0.0804,0.944975908,8.81,-1.19,-,-,-,-,-,-10,150,-,1.92,10,-,5,-,-25,-,-,-,35,5,10,70,-,C,P,-,-,A,A,A,A,P,-9.66,ZackenbergUpTundra,285.012,11
38,Olefeldt,"King and Reeburgh, 2002, Soil Biology & Biogeochemistry",68.63,-149.6333333,"Toolik Lake, Alaska, US",Toolik,USA,-,Wet Meadow Tundra,"Carex Aquatilis, Eri. Augustifolium, - sedges and grasses",PermWet,-,S,2002,1998,-,1,J,C,2,23,-,-,2.263162465,183.3,173.3,-,-,5.47,3.39,8.86,-6.9,322,15.2,8.52,6.5,6.5,15,-,-,-,-,-,-,-,-,-,-,C,-,-,-,D,A,A,A,A,-8.37,ToolikPermWet,168.089,11
39,Olefeldt,"King et al., 1998, JGR",68.63,-149.6333333,"Toolik Lake, Alaska, US",Toolik,USA,-,Wet meadow tundra,-,PermWet,-,S,1998,1996 - 1998,-,1,J,C,2,18,-,5.5,2,100,90,-,-,-,-,-,-6.9,322,-,8.52,4.5,4.5,11,0,0,3,-7,10,-,-,20,55,-,C,P,N,-,D,A,P,A,A,-8.37,ToolikPermWet,168.089,11
