"","HL_SHORE_L","HL_FRAC_L","Cell_ID"
"11191",97.12,66.8247,14415
"11192",0,0,21381
"11193",0,0,18079
"11194",0,0,15914
"11195",0,0,2068
"11196",0,0,9377
"11197",0,0,10080
"11198",0,0,15319
"11199",42.61,51.4164,8270
"11200",0,0,1704
"11201",45.84,94.5484,13509
"11202",0,0,22735
"11203",19.32,100,14153
"11204",712.64,34.142,17308
"11205",3240.37,6.54961,9133
"11206",143.6,32.7773,19819
"11207",0,0,9873
"11208",0,0,18547
"11209",0,0,18018
"11210",0,0,22304
"11211",25.15,100,17731
"11212",0,0,11765
"11213",0,0,7142
"11214",0,0,9085
"11215",0,0,20153
"11216",0,0,20252
"11217",0,0,1502
"11218",0,0,4740
"11219",0,0,18856
"11220",0,0,22823
"11221",0,0,1152
"11222",265.39,42.6087,16034
"11223",0,0,14955
"11224",0,0,11104
"11225",55.05,78.0211,6276
"11226",12568.3,6.75283,8039
"11227",0,0,23192
"11228",0,0,15277
"11229",0,0,10011
"11230",0,0,22185
"11231",0,0,14267
"11232",20.81,84.3651,6784
"11233",0,0,8198
"11234",0,0,22907
"11235",1251.44,34.1082,1963
"11236",0,0,18622
"11237",0,0,5336
"11238",0,0,1735
"11239",0,0,16936
"11240",34.98,83.2484,14507
"11241",0,0,10210
"11242",192.93,29.2973,18439
"11243",0,0,5660
"11244",0,0,1682
"11245",0,0,14201
"11246",0,0,12387
"11247",0,0,18258
"11248",2411.08,25.5295,9542
"11249",0,0,21065
"11250",0,0,17658
"11251",0,0,20210
"11252",0,0,2845
"11253",0,0,14728
"11254",0,0,7757
"11255",0,0,22600
"11256",0,0,16575
"11257",0,0,963
"11258",0,0,21953
"11259",550.11,38.6071,5519
"11260",0,0,5620
"11261",362.7,42.7073,18101
"11262",0,0,5148
"11263",0,0,10633
"11264",0,0,6376
"11265",9178.41,4.14751,2021
"11266",164.09,83.5359,5859
"11267",125.9,62.1127,11948
"11268",0,0,10951
"11269",0,0,16682
"11270",0,0,2614
"11271",0,0,15182
"11272",0,0,10087
"11273",2898.33,15.9668,11298
"11274",0,0,22773
"11275",0,0,5763
"11276",72.1,100,7602
"11277",0,0,16881
"11278",0,0,12139
"11279",0,0,10527
"11280",0,0,1486
"11281",0,0,13419
"11282",0,0,16054
"11283",0,0,16908
"11284",82.94,49.411,1546
"11285",0,0,12310
"11286",0,0,9974
"11287",0,0,19702
"11288",0,0,8738
"11289",33.71,100,18980
"11290",228.47,74.4024,3236
"11291",25.33,100,12669
"11292",0,0,3669
"11293",0,0,5531
"11294",0,0,11635
"11295",0,0,14708
"11296",0,0,19099
"11297",0,0,21666
"11298",552.11,57.5791,16525
"11299",0,0,9039
"11300",911.53,50.4729,2920
"11301",0,0,14726
"11302",0,0,16940
"11303",0,0,19400
"11304",0,0,18591
"11305",0,0,19087
"11306",0,0,250
"11307",0,0,12109
"11308",0,0,6456
"11309",0,0,12871
"11310",0,0,6791
"11311",0,0,1838
"11312",0,0,19954
"11313",37.21,53.2011,18691
"11314",113.92,42.7802,3141
"11315",0,0,16787
"11316",0,0,12742
"11317",0,0,19562
"11318",0,0,10993
"11319",0,0,20104
"11320",0,0,20476
"11321",1557.45,30.4841,8471
"11322",65.1,48.8742,9620
"11323",850.96,42.1628,5487
"11324",0,0,13567
"11325",0,0,17737
"11326",0,0,17318
"11327",0,0,8641
"11328",0,0,20412
"11329",0,0,14125
"11330",86.18,79.8492,15048
"11331",0,0,20563
"11332",29.29,98.6964,2875
"11333",0,0,8798
"11334",0,0,13034
"11335",126.98,82.8787,15563
"11336",0,0,14966
"11337",0,0,3139
"11338",0,0,20992
"11339",0,0,15618
"11340",0,0,7537
"11341",0,0,2894
"11342",0,0,19353
"11343",0,0,20249
"11344",796.06,18.3943,17794
"11345",0,0,20409
"11346",113.73,38.3589,1914
"11347",0,0,3666
"11348",0,0,10161
"11349",0,0,8879
"11350",0,0,19041
"11351",0,0,6182
"11352",0,0,17259
"11353",0,0,3255
"11354",111.32,100,14818
"11355",0,0,9296
"11356",0,0,14529
"11357",0,0,11207
"11358",64.26,100,4271
"11359",0,0,15991
"11360",6024.3,10.973,720
"11361",1443.87,24.0462,2432
"11362",0,0,11188
"11363",0,0,18642
"11364",0,0,21655
"11365",0,0,18432
"11366",0,0,10002
"11367",0,0,8191
"11368",0,0,11442
"11369",388.66,37.3498,17361
"11370",0,0,3673
"11371",0,0,5206
"11372",424.64,12.3957,6883
"11373",0,0,10400
"11374",0,0,17528
"11375",0,0,283
"11376",0,0,5880
"11377",0,0,21295
"11378",506.54,82.9176,15245
"11379",0,0,1910
"11380",0,0,17345
"11381",2357.21,23.0917,3491
"11382",0,0,5640
"11383",0,0,12781
"11384",43.05,57.348,8667
"11385",0,0,22548
"11386",31.73,42.995,2970
"11387",0,0,3452
"11388",22.09,57.8834,23459
"11389",0,0,23261
"11390",0,0,15650
"11391",76.14,100,10099
"11392",122.53,10.0479,14261
"11393",0,0,19323
"11394",0,0,4151
"11395",261,76.0013,6393
"11396",0,0,5569
"11397",NA,NA,1007
"11398",0,0,6368
"11399",0,0,5592
"11400",0,0,14530
"11401",0,0,5748
"11402",113.34,46.7285,15808
"11403",0,0,5322
"11404",0,0,14373
"11405",363.67,59.7582,5510
"11406",0,0,15400
"11407",0,0,6054
"11408",0,0,13061
"11409",0,0,20105
"11410",98.48,95.8562,1782
"11411",0,0,12829
"11412",0,0,12940
"11413",3280.64,17.2743,10120
"11414",0,0,9855
"11415",2182.46,38.9785,6898
"11416",0,0,22290
"11417",4148.5,6.41458,4608
"11418",0,0,8899
"11419",426.07,66.1198,5980
"11420",61.04,8.7562,3568
"11421",100.48,62.7364,5549
"11422",0,0,8728
"11423",178.82,59.2037,14345
"11424",232.84,44.0294,17719
"11425",0,0,2778
"11426",0,0,11730
"11427",90.63,11.6207,4169
"11428",0,0,8697
"11429",0,0,258
"11430",0,0,22140
"11431",148.55,55.4204,7321
"11432",0,0,12247
"11433",0,0,6774
"11434",0,0,5960
"11435",0,0,6201
"11436",0,0,18373
"11437",0,0,16427
"11438",0,0,21811
"11439",0,0,6535
"11440",0,0,18823
"11441",0,0,12832
"11442",0,0,21610
"11443",0,0,12379
"11444",0,0,15717
"11445",0,0,17977
"11446",0,0,20997
"11447",43.24,43.4083,4689
"11448",0,0,13837
"11449",0,0,17184
"11450",0,0,11469
"11451",0,0,19120
"11452",0,0,552
"11453",0,0,7326
"11454",0,0,21085
"11455",0,0,21750
"11456",0,0,15307
"11457",457.19,9.67523,15980
"11458",54.9,9.0673,15379
"11459",0,0,21659
"11460",0,0,7208
"11461",982.94,30.6456,5918
"11462",0,0,16246
"11463",0,0,15286
"11464",397.54,77.6396,9145
"11465",627.15,41.5095,13693
"11466",130.96,2.95714,17424
"11467",0,0,7473
"11468",181.31,26.3388,12657
"11469",0,0,20253
"11470",1912.86,25.3366,583
"11471",1462.39,57.6037,2197
"11472",0,0,22456
"11473",0,0,22822
"11474",163.1,75.5282,2660
"11475",0,0,14692
"11476",0,0,15684
"11477",163.15,93.4582,5517
"11478",0,0,3355
"11479",0,0,4865
"11480",0,0,4296
"11481",0,0,12026
"11482",0,0,830
"11483",0,0,8734
"11484",0,0,1533
"11485",41.33,22.3835,19071
"11486",430,79.7164,16493
"11487",0,0,12454
"11488",0,0,12885
"11489",0,0,20343
"11490",0,0,13451
"11491",0,0,1221
"11492",0,0,9451
"11493",0,0,18251
"11494",473.93,62.627,6894
"11495",0,0,5405
"11496",451.31,12.2772,13668
"11497",28.92,29.5475,5333
"11498",0,0,3423
"11499",364.88,54.1729,3782
"11500",0,0,6318
"11501",0,0,10425
"11502",0,0,15298
"11503",603.01,22.5208,9139
"11504",1394.56,17.3534,6905
"11505",0,0,5440
"11506",944,26.9776,7419
"11507",75.24,99.996,12672
"11508",0,0,10647
"11509",2688.05,0.000832246,2565
"11510",0,0,17980
"11511",50.23,65.1583,10752
"11512",38.02,89.3489,20339
"11513",0,0,18647
"11514",0,0,16448
"11515",0,0,7774
"11516",258.5,99.4792,15454
"11517",0,0,17479
"11518",0,0,22748
"11519",0,0,16912
"11520",0,0,4062
"11521",0,0,15268
"11522",0,0,3031
"11523",0,0,21936
"11524",0,0,20982
"11525",0,0,11376
"11526",0,0,17285
"11527",566.76,28.0731,17829
"11528",0,0,7227
"11529",526.37,43.4827,18460
"11530",0,0,18862
"11531",0,0,15194
"11532",458.58,21.2965,13137
"11533",0,0,20864
"11534",402.91,42.5182,784
"11535",0,0,16123
"11536",298.31,51.7148,1259
"11537",0,0,16821
"11538",623.02,52.98,781
"11539",0,0,1475
"11540",0,0,22499
"11541",21.84,100,17991
"11542",0,0,9063
"11543",0,0,4766
"11544",0,0,3202
"11545",0,0,161
"11546",497.08,28.0697,13839
"11547",592.27,70.8392,8995
"11548",0,0,22256
"11549",0,0,19312
"11550",0,0,4777
"11551",0,0,8221
"11552",0,0,19307
"11553",0,0,19611
"11554",0,0,22756
"11555",1990.22,4.61046,3692
"11556",0,0,18287
"11557",0,0,15531
"11558",0,0,16284
"11559",0,0,9392
"11560",0,0,9822
"11561",54.46,100,16181
"11562",202.62,47.8137,1707
"11563",411.07,86.7497,620
"11564",0,0,15763
"11565",550.66,66.6158,12086
"11566",0,0,18479
"11567",0,0,12637
"11568",0,0,6690
"11569",0,0,22184
"11570",0,0,18592
"11571",35.76,1.50195,13903
"11572",0,0,954
"11573",16.4,71.4836,14280
"11574",0,0,6153
"11575",0,0,9514
"11576",0,0,9323
"11577",0,0,18253
"11578",0,0,14596
"11579",0,0,17628
"11580",0,0,3793
"11581",0,0,16797
"11582",0,0,20816
"11583",0,0,22971
"11584",0,0,23309
"11585",0,0,14960
"11586",267.54,55.4551,15244
"11587",31.76,100,11776
"11588",25.57,99.9918,3802
"11589",0,0,7013
"11590",0,0,9841
"11591",0,0,4825
"11592",0,0,14404
"11593",0,0,3317
"11594",0,0,12967
"11595",2176.03,33.7509,7930
"11596",0,0,2229
"11597",0,0,12443
"11598",0,0,5238
"11599",0,0,21035
"11600",0,0,10387
"11601",0,0,19151
"11602",0,0,22454
"11603",58.24,100,13279
"11604",98.27,87.7075,10231
"11605",98.78,49.4595,13790
"11606",0,0,2627
"11607",0,0,7527
"11608",0,0,17978
"11609",1383.51,23.4239,10146
"11610",0,0,16820
"11611",0,0,6094
"11612",0,0,15423
"11613",0,0,12203
"11614",0,0,19556
"11615",0,0,22328
"11616",0,0,21575
"11617",0,0,9174
"11618",0,0,433
"11619",93.55,20.3162,15995
"11620",173.93,96.2691,2516
"11621",0,0,1333
"11622",0,0,21288
"11623",0,0,14544
"11624",0,0,20034
"11625",0,0,19854
"11626",0,0,2587
"11627",999.48,18.4875,5021
"11628",0,0,939
"11629",1222.74,14.696,14441
"11630",0,0,17258
"11631",0,0,22081
"11632",173.25,15.7299,17044
"11633",0,0,6236
"11634",37.98,22.5496,6836
"11635",0,0,3946
"11636",0,0,6795
"11637",264.41,16.7544,6985
"11638",0,0,6952
"11639",0,0,13772
"11640",0,0,22914
"11641",24.86,1.93192,9789
"11642",1718.89,25.3226,9550
"11643",0,0,3471
"11644",0,0,13807
"11645",0,0,5332
"11646",0,0,2625
"11647",0,0,21628
"11648",0,0,7120
"11649",0,0,19056
"11650",0,0,20151
"11651",0,0,22956
"11652",0,0,18335
"11653",0,0,16583
"11654",0,0,16816
"11655",0,0,375
"11656",0,0,16250
"11657",0,0,3473
"11658",5631.26,9.66773,5463
"11659",0,0,2526
"11660",0,0,10563
"11661",0,0,8709
"11662",0,0,7988
"11663",0,0,13007
"11664",0,0,6213
"11665",0,0,7236
"11666",0,0,2604
"11667",500.77,31.4235,13754
"11668",0,0,15189
"11669",24.57,98.9174,17445
"11670",0,0,22077
"11671",0,0,6598
"11672",0,0,5381
"11673",0,0,1157
"11674",0,0,7038
"11675",76.11,100,1213
"11676",57.04,14.0931,7052
"11677",0,0,21439
"11678",1640.33,58.2038,7923
"11679",0,0,13814
"11680",166.27,61.6729,7896
"11681",612.28,30.7427,2918
"11682",4398.69,12.6385,8572
"11683",35.03,3.81168,13743
"11684",0,0,22391
"11685",0,0,13508
"11686",0,0,8691
"11687",5081.56,8.8627,3029
"11688",0,0,10605
"11689",0,0,4492
"11690",0,0,2099
"11691",0,0,21320
"11692",0,0,11796
"11693",0,0,2133
"11694",387.92,38.6871,3229
"11695",21.8,0.064411,17583
"11696",0,0,3615
"11697",0,0,8884
"11698",30.69,64.2755,8875
"11699",840.22,1.46153,6025
"11700",0,0,21553
"11701",0,0,6149
"11702",478.61,31.4695,17024
"11703",0,0,22897
"11704",81.71,27.1165,465
"11705",327.19,74.9829,16975
"11706",0,0,4743
"11707",0,0,1354
"11708",0,0,17517
"11709",0,0,4029
"11710",0,0,18233
"11711",0,0,5096
"11712",0,0,8086
"11713",0,0,14161
"11714",0,0,11664
"11715",0,0,4904
"11716",0,0,10818
"11717",0,0,7885
"11718",0,0,22998
"11719",0,0,18974
"11720",0,0,15305
"11721",0,0,13377
"11722",0,0,796
"11723",0,0,23414
"11724",0,0,4571
"11725",2768.71,31.8622,5919
"11726",0,0,21640
"11727",617.66,42.7519,15981
"11728",0,0,4973
"11729",0,0,11801
"11730",0,0,8930
"11731",0,0,4659
"11732",1201.06,36.2699,8999
"11733",163.94,68.9436,2974
"11734",0,0,23565
"11735",0,0,14910
"11736",54.17,100,13736
"11737",0,0,19123
"11738",0,0,18915
"11739",0,0,22859
"11740",0,0,13946
"11741",0,0,20936
"11742",0,0,3813
"11743",0,0,8669
"11744",379.2,12.9122,4235
"11745",0,0,8657
"11746",343.07,7.04465,14995
"11747",39.67,54.0355,18512
"11748",0,0,7366
"11749",0,0,21684
"11750",0,0,1646
"11751",0,0,23270
"11752",0,0,19217
"11753",427.63,18.2111,12058
"11754",0,0,15510
"11755",0,0,17494
"11756",100.03,38.7181,17387
"11757",0,0,11565
"11758",0,0,17476
"11759",1348.14,42.4686,10697
"11760",30.25,33.806,10473
"11761",0,0,5714
"11762",229.75,67.9462,6419
"11763",50.13,6.40187,8877
"11764",34.43,13.0263,8951
"11765",0,0,11356
"11766",24.88,100,12372
"11767",31.93,20.7357,17374
"11768",0,0,13826
"11769",0,0,13320
"11770",0,0,20681
"11771",0,0,5587
"11772",0,0,21866
"11773",1381.14,13.3085,288
"11774",0,0,20251
"11775",0,0,20566
"11776",0,0,23455
"11777",559.55,1.2749,11927
"11778",0,0,14886
"11779",0,0,22752
"11780",767.89,15.6534,15016
"11781",0,0,23023
"11782",0,0,13945
"11783",0,0,8201
"11784",0,0,18558
"11785",0,0,17997
"11786",0,0,16567
"11787",0,0,19488
"11788",410.61,51.7386,1626
"11789",136.67,93.4936,18505
"11790",164.12,82.3133,6980
"11791",0,0,14597
"11792",0,0,4937
"11793",0,0,14395
"11794",189.23,42.5216,16555
"11795",0,0,18874
"11796",0,0,22076
"11797",0,0,7148
"11798",0,0,10974
"11799",0,0,11275
"11800",0,0,10079
"11801",1615.71,20.6805,2674
"11802",0,0,10298
"11803",0,0,17622
"11804",0,0,22715
"11805",0,0,14368
"11806",0,0,15503
"11807",0,0,19425
"11808",0,0,21309
"11809",0,0,11190
"11810",0,0,12217
"11811",0,0,14533
"11812",0,0,17578
"11813",0,0,22296
"11814",0,0,2468
"11815",0,0,5617
"11816",0,0,12189
"11817",589.13,32.5916,2447
"11818",1795.84,8.14595,6011
"11819",0,0,19721
"11820",0,0,5817
"11821",0,0,8423
"11822",0,0,7028
"11823",0,0,7877
"11824",132.46,34.1702,13151
"11825",0,0,18950
"11826",0,0,13485
"11827",0,0,15092
"11828",0,0,5739
"11829",0,0,16162
"11830",0,0,17031
"11831",0,0,17148
"11832",0,0,3584
"11833",266.38,74.7806,6964
"11834",0,0,7199
"11835",0,0,15853
"11836",44.92,100,17010
"11837",0,0,5177
"11838",3763.46,37.8341,586
"11839",0,0,12992
"11840",1724.86,23.7536,9128
"11841",0,0,12207
"11842",0,0,21653
"11843",0,0,6151
"11844",0,0,9843
"11845",0,0,15661
"11846",0,0,15799
"11847",0,0,23007
"11848",0,0,13906
"11849",22.53,5.53013,14935
"11850",0,0,10375
"11851",202.58,83.6672,1961
"11852",0,0,8545
"11853",55.49,54.532,18790
"11854",16.03,100,5649
"11855",49.47,19.7009,22698
"11856",0,0,21708
"11857",0,0,21490
"11858",0,0,14762
"11859",0,0,11136
"11860",0,0,16899
"11861",39.21,7.79064,15680
"11862",0,0,16637
"11863",0,0,6296
"11864",1155.12,55.6826,4643
"11865",0,0,18333
"11866",0,0,4895
"11867",0,0,18624
"11868",0,0,20414
"11869",0,0,23499
"11870",0,0,3649
"11871",0,0,19331
"11872",0,0,1167
"11873",0,0,18741
"11874",0,0,9930
"11875",3106.8,38.9209,8575
"11876",0,0,18328
"11877",0,0,19039
"11878",0,0,19957
"11879",0,0,18532
"11880",12.69,100,5651
"11881",0,0,17112
"11882",0,0,19451
"11883",0,0,20162
"11884",0,0,5562
"11885",0,0,21697
"11886",230.97,67.958,2986
"11887",0,0,15545
"11888",0,0,14086
"11889",0,0,16306
"11890",0,0,2804
"11891",0,0,3682
"11892",1556.2,18.0204,589
"11893",0,0,17636
"11894",41.49,100,2971
"11895",24.8,99.6108,5312
"11896",31.11,100,14571
"11897",1078.42,13.85,6390
"11898",0,0,16581
"11899",0,0,22263
"11900",79.55,100,6970
"11901",0,0,14717
"11902",0,0,7127
"11903",0,0,19824
"11904",0,0,5972
"11905",1378.71,46.3185,1195
"11906",0,0,16472
"11907",0,0,18902
"11908",0,0,17618
"11909",0,0,3730
"11910",0,0,2772
"11911",457.52,54.6086,15809
"11912",0,0,9171
"11913",0,0,4407
"11914",0,0,4764
"11915",0,0,21015
"11916",27.19,100,4704
"11917",0,0,11843
"11918",0,0,15573
"11919",0,0,1170
"11920",0,0,1191
"11921",0,0,11422
"11922",0,0,12339
"11923",0,0,19981
"11924",0,0,22179
"11925",0,0,22842
"11926",58.47,8.6528,14449
"11927",0,0,20537
"11928",1142.58,68.2731,1256
"11929",0,0,10902
"11930",0,0,6747
"11931",81.12,1.06368,16032
"11932",0,0,15922
"11933",0,0,21672
"11934",312.22,66.2358,6830
"11935",0,0,18818
"11936",0,0,18952
"11937",0,0,14550
"11938",0,0,984
"11939",1924.13,3.17333,10777
"11940",120.75,26.4122,11542
"11941",59.71,98.7785,14739
"11942",0,0,8686
"11943",2413.79,13.0501,7523
"11944",0,0,15356
"11945",0,0,21838
"11946",0,0,13480
"11947",45.88,18.9592,18080
"11948",0,0,21825
"11949",26.5,100,17009
"11950",0,0,6179
"11951",0,0,3758
"11952",3088.67,41.1528,7505
"11953",0,0,10159
"11954",0,0,1685
"11955",76.46,19.52,19554
"11956",0,0,19086
"11957",0,0,5720
"11958",125.21,1.14376,10093
"11959",0,0,22993
"11960",279.63,63.1938,14432
"11961",75.15,64.1819,6566
"11962",0,0,7826
"11963",94.41,10.8051,23021
"11964",232.22,90.4128,17790
"11965",0,0,4536
"11966",0,0,19936
"11967",0,0,6116
"11968",0,0,18754
"11969",1315.04,23.3216,5369
"11970",12.11,100,5648
"11971",0,0,2049
"11972",0,0,15052
"11973",206.54,67.3146,9142
"11974",0,0,13948
"11975",68.02,20.8312,1915
"11976",0,0,19690
"11977",0,0,3428
"11978",0,0,20639
"11979",0,0,16201
"11980",0,0,4871
"11981",312.81,36.8775,17832
"11982",0,0,15600
"11983",0,0,21322
"11984",0,0,23451
"11985",0,0,11952
"11986",67.75,78.0202,4356
"11987",216.57,11.9617,2043
"11988",0,0,11688
"11989",1575.91,31.6442,5019
"11990",0,0,21500
"11991",0,0,13991
"11992",0,0,22341
"11993",0,0,18929
"11994",85.45,93.4267,9555
"11995",36.43,34.0551,707
"11996",0,0,23102
"11997",0,0,3299
"11998",0,0,20385
"11999",0,0,23564
"12000",2320.67,3.62232,7918
"12001",0,0,18919
"12002",0,0,17342
"12003",0,0,21495
"12004",0,0,22890
"12005",0,0,14309
"12006",0,0,8735
"12007",1785.54,6.02737,2120
"12008",606.65,26.0234,9144
"12009",0,0,18626
"12010",0,0,8954
"12011",0,0,16722
"12012",0,0,16850
"12013",0,0,8252
"12014",86.85,68.6415,12552
"12015",0,0,12016
"12016",0,0,6148
"12017",178.33,31.8067,14806
"12018",0,0,7269
"12019",0,0,14757
"12020",0,0,3451
"12021",0,0,13534
"12022",0,0,5623
"12023",0,0,3821
"12024",0,0,22087
"12025",167.37,62.031,2766
"12026",174.57,100,1205
"12027",0,0,21688
"12028",310.61,31.085,13842
"12029",0,0,205
"12030",0,0,16473
"12031",0,0,23071
"12032",0,0,12226
"12033",585.86,0.278329,514
"12034",73.5,77.354,8651
"12035",0,0,12170
"12036",0,0,4385
"12037",0,0,13194
"12038",0,0,16439
"12039",2781.94,17.6963,2211
"12040",247.93,19.1849,12060
"12041",37.03,82.9354,873
"12042",24.21,100,6796
"12043",0,0,21581
"12044",0,0,19946
"12045",31.37,20.6677,6510
"12046",0,0,3943
"12047",2638.18,34.3462,10101
"12048",0,0,22557
"12049",0,0,5144
"12050",0,0,6209
"12051",0,0,887
"12052",0,0,15909
"12053",0,0,17973
"12054",0,0,21926
"12055",0,0,3024
"12056",45.15,100,7856
"12057",0,0,4824
"12058",586.91,67.9381,1424
"12059",0,0,21959
"12060",18.33,100,16416
"12061",0,0,6052
"12062",0,0,2856
"12063",29.28,93.9461,5831
"12064",0,0,9988
"12065",334.13,0.108311,12412
"12066",68.23,28.131,3114
"12067",0,0,15555
"12068",0,0,16325
"12069",0,0,19958
"12070",0,0,16078
"12071",16.82,100,3985
"12072",0,0,12191
"12073",0,0,6859
"12074",0,0,4069
"12075",0,0,4128
"12076",0,0,20622
"12077",0,0,9652
"12078",0,0,7974
"12079",0,0,13847
"12080",0,0,11507
"12081",0,0,22400
"12082",0,0,21444
"12083",15.83,100,14484
"12084",0,0,4858
"12085",410.98,74.0624,5061
"12086",81.87,100,13293
"12087",0,0,13174
"12088",0,0,5659
"12089",0,0,17543
"12090",4018.32,7.8001,1369
"12091",35.73,100,10677
"12092",0,0,6594
"12093",0,0,7676
"12094",0,0,11089
"12095",0,0,12773
"12096",0,0,12460
"12097",0,0,19281
"12098",0,0,3331
"12099",0,0,11351
"12100",0,0,16064
"12101",25.14,57.836,6350
"12102",36.05,13.9817,15824
"12103",0,0,23447
"12104",0,0,2711
"12105",0,0,18519
"12106",0,0,5052
"12107",0,0,21068
"12108",0,0,2634
"12109",52.54,100,10779
"12110",45.73,15.4173,4538
"12111",0,0,11712
"12112",266.75,36.4841,16554
"12113",0,0,2860
"12114",1422.69,10.6228,9565
"12115",0,0,19916
"12116",0,0,9503
"12117",74.39,23.9324,21045
"12118",0,0,19829
"12119",0,0,15605
"12120",0,0,7986
"12121",0,0,21755
"12122",89.35,94.7915,4752
"12123",86.81,60.863,2889
"12124",0,0,16024
"12125",0,0,18590
"12126",0,0,704
"12127",0,0,23086
"12128",0,0,18385
"12129",0,0,14118
"12130",0,0,1892
"12131",0,0,20197
"12132",167.68,99.4617,8019
"12133",640.38,11.3885,10945
"12134",0,0,12868
"12135",0,0,3021
"12136",0,0,2527
"12137",42.54,96.4043,22135
"12138",26.85,99.0552,16921
"12139",0,0,20882
"12140",864.97,13.5677,17037
"12141",0,0,16710
"12142",20.38,100,4227
"12143",0,0,16025
"12144",0,0,21057
"12145",0,0,6750
"12146",35.48,100,7525
"12147",308.48,36.1248,4926
"12148",0,0,23322
"12149",0,0,22516
"12150",0,0,4329
"12151",0,0,20444
"12152",0,0,18636
"12153",0,0,2124
"12154",500.71,55.9063,9570
"12155",25.27,71.6124,15645
"12156",0,0,19237
"12157",0,0,2774
"12158",0,0,15762
"12159",194.6,82.6613,2178
"12160",0,0,17282
"12161",0,0,1438
"12162",173.97,45.6396,16022
